"","GEOID10","GEOID","District","total_population"
"3498",261450104031,261450104031,5,1350
"3499",261450106002,261450106002,26,1254
"3500",261450020004,261450020004,5,1237
"3501",261450016001,261450016001,5,519
"3502",261450103042,261450103042,26,620
"3503",261450011002,261450011002,26,341
"3504",261450018003,261450018003,5,288
"3505",261450018002,261450018002,5,369
"3506",261450010005,261450010005,26,574
"3507",261450011003,261450011003,26,2123
"3508",261450006001,261450006001,5,409
"3509",261450107006,261450107006,26,1160
"3510",261450004001,261450004001,26,549
"3511",261450007003,261450007003,26,1182
"3512",261450108001,261450108001,26,916
"3513",261450110006,261450110006,26,1223
"3514",261450110005,261450110005,26,516
"3515",261450115001,261450115001,26,1650
"3516",261450111002,261450111002,26,339
"3517",261450111001,261450111001,12,1380
"3518",261112902002,261112902002,5,1287
"3519",261112906003,261112906003,26,687
"3520",260172856002,260172856002,5,1605
"3521",260172862002,260172862002,5,2150
"3522",260172862001,260172862001,5,894
"3523",260172857003,260172857003,5,1236
"3524",260172861004,260172861004,5,1768
"3525",260172866006,260172866006,26,1075
"3526",260172858002,260172858002,5,494
"3527",260172810002,260172810002,5,856
"3528",260172813002,260172813002,5,900
"3529",260172851003,260172851003,5,537
"3530",261299509002,261299509002,35,1230
"3531",261299502002,261299502002,35,714
"3532",261359703002,261359703002,35,745
"3533",260690008002,260690008002,35,1102
"3534",261359704002,261359704002,35,688
"3535",261199103002,261199103002,29,829
"3536",260019705002,260019705002,29,532
"3537",261419501001,261419501001,20,605
"3538",261419504003,261419504003,29,803
"3539",261419501002,261419501002,29,1261
"3540",261419502001,261419502001,29,1320
"3541",260339711001,260339711001,20,757
"3542",261158339002,261158339002,10,2605
"3543",261158332001,261158332001,10,2173
"3544",261158336003,261158336003,10,723
"3545",261158336001,261158336001,10,1081
"3546",261158337001,261158337001,10,473
"3547",261158337002,261158337002,10,620
"3548",261614160001,261614160001,6,1456
"3549",261614134032,261614134032,8,1110
"3550",261158308003,261158308003,8,2228
"3551",261158306003,261158306003,10,1065
"3552",261614202001,261614202001,8,2247
"3553",261614202002,261614202002,8,1313
"3554",261635883002,261635883002,38,1571
"3555",261635894004,261635894004,38,1270
"3556",261158310002,261158310002,8,2399
"3557",261635893004,261635893004,8,609
"3558",261158323001,261158323001,10,1062
"3559",261158314003,261158314003,10,1160
"3560",261158321002,261158321002,10,1673
"3561",261158319002,261158319002,10,779
"3562",261158316003,261158316003,10,822
"3563",261635905004,261635905004,38,1183
"3564",261158304004,261158304004,10,921
"3565",260937429003,260937429003,3,1436
"3566",261614530002,261614530002,6,1999
"3567",261614043002,261614043002,6,1102
"3568",261614035002,261614035002,8,1403
"3569",260937416012,260937416012,6,1221
"3570",261614032002,261614032002,8,708
"3571",261614006001,261614006001,8,1429
"3572",261614005001,261614005001,6,1031
"3573",261614006002,261614006002,6,1628
"3574",261614002004,261614002004,6,392
"3575",261614021002,261614021002,6,1423
"3576",261614046002,261614046002,6,1172
"3577",261614022001,261614022001,6,82
"3578",261614052003,261614052003,6,987
"3579",261614053001,261614053001,6,863
"3580",261614056003,261614056003,6,1502
"3581",261614052005,261614052005,6,742
"3582",261614056002,261614056002,6,2803
"3583",261614027002,261614027002,6,1326
"3584",261614027003,261614027003,6,2888
"3585",261614025002,261614025002,6,704
"3586",261614023002,261614023002,6,1657
"3587",261614143001,261614143001,6,3221
"3588",261614104001,261614104001,6,1742
"3589",261251383012,261251383012,11,1635
"3590",261614107002,261614107002,8,643
"3591",261614103001,261614103001,6,1301
"3592",261614640004,261614640004,21,1882
"3593",261614120004,261614120004,8,869
"3594",261614117003,261614117003,8,844
"3595",261614130003,261614130003,8,1132
"3596",261251330031,261251330031,34,1936
"3597",261635612002,261635612002,21,2866
"3598",261251330021,261251330021,34,2613
"3599",261635645011,261635645011,33,4940
"3600",261251374002,261251374002,34,3565
"3601",261635613002,261635613002,6,1225
"3602",261635624004,261635624004,33,1150
"3603",261635624003,261635624003,33,1033
"3604",261635642003,261635642003,33,1137
"3605",261251366004,261251366004,34,3066
"3606",261635646001,261635646001,8,1575
"3607",261635637001,261635637001,33,1020
"3608",261635626003,261635626003,21,1733
"3609",261635641001,261635641001,33,1288
"3610",261251365004,261251365004,34,795
"3611",261635639001,261635639001,33,2343
"3612",261635641003,261635641003,33,2141
"3613",261251365003,261251365003,34,1073
"3614",261635602001,261635602001,21,916
"3615",261635632002,261635632002,33,1736
"3616",261635603002,261635603002,21,1475
"3617",261635632001,261635632001,33,1484
"3618",261635650001,261635650001,33,1118
"3619",261251687003,261251687003,30,1124
"3620",261635577004,261635577004,21,1205
"3621",261635652002,261635652002,33,1576
"3622",261635576002,261635576002,21,767
"3623",261635584003,261635584003,21,1355
"3624",261635656001,261635656001,21,1283
"3625",261635566002,261635566002,21,1269
"3626",261635858001,261635858001,33,2898
"3627",261635682001,261635682001,33,747
"3628",261635858002,261635858002,33,1404
"3629",261635683001,261635683001,33,563
"3630",261251662001,261251662001,34,1566
"3631",261635683004,261635683004,33,1347
"3632",261635665001,261635665001,33,852
"3633",261635567002,261635567002,21,1474
"3634",261635668002,261635668002,33,649
"3635",261251579001,261251579001,30,971
"3636",261635563002,261635563002,30,740
"3637",260937403001,260937403001,11,2090
"3638",260490131111,260490131111,11,1159
"3639",260490133011,260490133011,1,1145
"3640",260937101001,260937101001,1,2590
"3641",260937131002,260937131002,11,2940
"3642",261251318004,261251318004,11,1177
"3643",261251245002,261251245002,1,1044
"3644",261251245004,261251245004,11,2003
"3645",261251327002,261251327002,11,2029
"3646",261251302001,261251302001,34,1536
"3647",261251303002,261251303002,11,1642
"3648",261251264001,261251264001,11,1255
"3649",261251306001,261251306001,34,456
"3650",261251263002,261251263002,11,1253
"3651",261251304001,261251304001,16,1818
"3652",261251272002,261251272002,32,766
"3653",261251456002,261251456002,16,2536
"3654",261251449001,261251449001,34,709
"3655",261251451001,261251451001,16,1365
"3656",261251565003,261251565003,34,1077
"3657",261251453001,261251453001,16,1186
"3658",261251222001,261251222001,11,2327
"3659",261251448001,261251448001,34,1329
"3660",261251447011,261251447011,34,997
"3661",261251545001,261251545001,34,982
"3662",261251276002,261251276002,32,2280
"3663",260490108102,260490108102,1,776
"3664",260490108133,260490108133,1,990
"3665",260490105031,260490105031,1,948
"3666",260490109103,260490109103,1,801
"3667",260490101141,260490101141,1,1487
"3668",260490005001,260490005001,1,801
"3669",260490101101,260490101101,1,1049
"3670",260490013003,260490013003,1,615
"3671",260490003002,260490003002,1,1023
"3672",260490103052,260490103052,26,1288
"3673",260499800001,260499800001,11,14
"3674",260490006001,260490006001,1,592
"3675",260490006002,260490006002,1,366
"3676",260490101121,260490101121,12,1509
"3677",260490028003,260490028003,1,731
"3678",260490123101,260490123101,26,1531
"3679",260490113011,260490113011,1,930
"3680",260490122021,260490122021,26,533
"3681",260490028002,260490028002,1,1319
"3682",260490022005,260490022005,1,438
"3683",260499801001,260499801001,1,0
"3684",260490125031,260490125031,1,1392
"3685",260490023003,260490023003,1,718
"3686",260490112113,260490112113,1,598
"3687",260490034001,260490034001,1,1533
"3688",260490115053,260490115053,1,816
"3689",261570013004,261570013004,26,1391
"3690",260490112091,260490112091,11,1912
"3691",260490120031,260490120031,1,2350
"3692",260490125011,260490125011,26,881
"3693",260490115032,260490115032,12,925
"3694",260490117131,260490117131,12,1770
"3695",260490117101,260490117101,12,1260
"3696",260490134021,260490134021,11,1941
"3697",260490119022,260490119022,12,566
"3698",260873360004,260873360004,11,1098
"3699",260172853005,260172853005,26,787
"3700",261570009002,261570009002,12,1494
"3701",261570010002,261570010002,12,1345
"3702",261570005002,261570005002,12,1130
"3703",260639508002,260639508002,5,639
"3704",260639900000,260639900000,29,0
"3705",260690005001,260690005001,29,663
"3706",260690005002,260690005002,29,1006
"3707",260690001003,260690001003,35,910
"3708",260019706001,260019706001,29,786
"3709",260070008001,260070008001,29,1027
"3710",260070003003,260070003003,29,895
"3711",260070003002,260070003002,29,656
"3712",261635905003,261635905003,38,1929
"3713",261635906001,261635906001,38,1462
"3714",261158302004,261158302004,38,1950
"3715",261635848001,261635848001,38,1324
"3716",261635917002,261635917002,38,838
"3717",261635847001,261635847001,38,1199
"3718",261635991001,261635991001,10,663
"3719",261635918001,261635918001,8,1670
"3720",261635918003,261635918003,8,1779
"3721",261158312003,261158312003,10,1687
"3722",261635942003,261635942003,38,1109
"3723",261635951004,261635951004,38,1116
"3724",261635821003,261635821003,38,532
"3725",261635816002,261635816002,38,1044
"3726",261635941003,261635941003,38,814
"3727",261635818001,261635818001,38,692
"3728",261635952003,261635952003,38,1099
"3729",261635920001,261635920001,10,918
"3730",261635807004,261635807004,38,874
"3731",261635807005,261635807005,31,840
"3732",261635963001,261635963001,38,1753
"3733",261635962003,261635962003,38,1478
"3734",261635673001,261635673001,33,748
"3735",261635694001,261635694001,33,790
"3736",261251666001,261251666001,30,1476
"3737",261251666002,261251666002,16,825
"3738",261635687004,261635687004,33,1027
"3739",261251666003,261251666003,16,1414
"3740",261635670001,261635670001,33,1404
"3741",261635562001,261635562001,30,1139
"3742",261635572002,261635572002,21,1341
"3743",261635590003,261635590003,33,1229
"3744",261635670002,261635670002,33,1580
"3745",261635591002,261635591002,33,701
"3746",261251564001,261251564001,16,1029
"3747",261251667002,261251667002,16,1107
"3748",261635570002,261635570002,30,871
"3749",261251610001,261251610001,30,902
"3750",261635702003,261635702003,33,975
"3751",261251625003,261251625003,30,1476
"3752",261635543001,261635543001,30,707
"3753",261635722003,261635722003,33,1300
"3754",261635551002,261635551002,33,607
"3755",261635722002,261635722002,31,988
"3756",261635701003,261635701003,31,1655
"3757",261635710002,261635710002,31,582
"3758",261635838003,261635838003,38,2152
"3759",261635724002,261635724002,31,526
"3760",261251590002,261251590002,30,1189
"3761",261635548002,261635548002,21,736
"3762",261635545002,261635545002,21,1367
"3763",261635548003,261635548003,21,750
"3764",261635553001,261635553001,21,1557
"3765",261635752001,261635752001,31,561
"3766",261635837001,261635837001,38,602
"3767",261635717001,261635717001,31,1326
"3768",261635746007,261635746007,31,769
"3769",261251608002,261251608002,16,1156
"3770",261251608003,261251608003,30,909
"3771",261635751001,261635751001,31,424
"3772",261635746003,261635746003,31,456
"3773",261635836003,261635836003,38,1381
"3774",261635842002,261635842002,38,1890
"3775",261635412004,261635412004,30,353
"3776",261635830003,261635830003,31,1179
"3777",261635412002,261635412002,21,685
"3778",261635463001,261635463001,31,829
"3779",261635728005,261635728005,31,816
"3780",261635750003,261635750003,31,688
"3781",261635410003,261635410003,30,1560
"3782",261251580001,261251580001,16,1010
"3783",261635466001,261635466001,31,726
"3784",261635461003,261635461003,31,700
"3785",261251619001,261251619001,30,1625
"3786",261635432001,261635432001,21,1173
"3787",261635835003,261635835003,38,849
"3788",261635835001,261635835001,31,916
"3789",261635406003,261635406003,21,717
"3790",261635431001,261635431001,21,1186
"3791",261251623002,261251623002,30,422
"3792",261251527001,261251527001,16,1054
"3793",261251581001,261251581001,16,954
"3794",261635468003,261635468003,31,1722
"3795",261251600004,261251600004,16,763
"3796",261635460002,261635460002,21,500
"3797",261635763003,261635763003,38,673
"3798",261635408002,261635408002,30,1669
"3799",261635405002,261635405002,30,792
"3800",261635729002,261635729002,31,620
"3801",261635468002,261635468002,31,999
"3802",261635469001,261635469001,31,1163
"3803",261635459002,261635459002,21,541
"3804",261635403004,261635403004,30,591
"3805",261251605003,261251605003,16,1121
"3806",261635425001,261635425001,31,975
"3807",261635404003,261635404003,21,767
"3808",261635422003,261635422003,31,657
"3809",261251621002,261251621002,30,1360
"3810",261251582001,261251582001,16,1103
"3811",261635403002,261635403002,21,871
"3812",261251623001,261251623001,30,1011
"3813",261635404002,261635404002,21,1005
"3814",261635455005,261635455005,31,544
"3815",261635766004,261635766004,38,582
"3816",261635426004,261635426004,21,684
"3817",261635455002,261635455002,31,616
"3818",261635778004,261635778004,38,1045
"3819",261635375005,261635375005,21,697
"3820",261251703001,261251703001,30,1652
"3821",261635743001,261635743001,31,34
"3822",261635761004,261635761004,38,1183
"3823",261251710005,261251710005,30,1653
"3824",261635778003,261635778003,38,940
"3825",261251834002,261251834002,16,1752
"3826",261635376002,261635376002,31,633
"3827",261635373003,261635373003,31,803
"3828",261251710004,261251710004,30,1282
"3829",261635355002,261635355002,31,962
"3830",261635355003,261635355003,31,1238
"3831",261635774003,261635774003,38,776
"3832",261635371002,261635371002,14,540
"3833",261635740004,261635740004,25,1717
"3834",261251836001,261251836001,16,1227
"3835",261635775003,261635775003,38,576
"3836",261635740003,261635740003,25,1338
"3837",261635395001,261635395001,14,489
"3838",261635804001,261635804001,31,1374
"3839",261635771001,261635771001,31,762
"3840",261251830003,261251830003,16,810
"3841",261635372001,261635372001,25,255
"3842",261251977021,261251977021,9,2110
"3843",261635770005,261635770005,31,748
"3844",261635391001,261635391001,14,907
"3845",261635776002,261635776002,38,1204
"3846",261635357001,261635357001,25,631
"3847",261251880001,261251880001,30,623
"3848",261635248001,261635248001,38,449
"3849",261635366004,261635366004,25,734
"3850",261635366005,261635366005,25,387
"3851",261251832002,261251832002,16,1097
"3852",261635796001,261635796001,31,361
"3853",261251845002,261251845002,30,1394
"3854",261635247001,261635247001,38,236
"3855",261635245002,261635245002,31,56
"3856",261635793002,261635793002,31,1820
"3857",261635386002,261635386002,14,929
"3858",261635364003,261635364003,25,668
"3859",261635364004,261635364004,25,921
"3860",261635365001,261635365001,25,528
"3861",261251842002,261251842002,30,992
"3862",261251734006,261251734006,14,1264
"3863",261635263003,261635263003,25,1484
"3864",261635793001,261635793001,31,634
"3865",261251831004,261251831004,16,1428
"3866",261635792003,261635792003,25,740
"3867",261251870001,261251870001,14,1127
"3868",261635263002,261635263002,25,925
"3869",261635384001,261635384001,14,993
"3870",261635304001,261635304001,25,463
"3871",261635241003,261635241003,25,1297
"3872",261251731002,261251731002,14,1085
"3873",261251802003,261251802003,16,1379
"3874",261251838004,261251838004,16,1061
"3875",261635264001,261635264001,25,808
"3876",261251846002,261251846002,30,773
"3877",261635336001,261635336001,25,259
"3878",261251831001,261251831001,16,1114
"3879",261635336002,261635336002,25,458
"3880",261635532001,261635532001,14,276
"3881",261635238001,261635238001,25,808
"3882",261251730001,261251730001,14,1097
"3883",261635273001,261635273001,25,452
"3884",261251812003,261251812003,9,793
"3885",261251815001,261251815001,30,804
"3886",261635255001,261635255001,25,691
"3887",261635331001,261635331001,25,522
"3888",261251973003,261251973003,9,1541
"3889",261635233002,261635233002,25,1480
"3890",261635233003,261635233003,25,877
"3891",261635538001,261635538001,25,465
"3892",261635530001,261635530001,14,590
"3893",261635326002,261635326002,25,1011
"3894",261251752003,261251752003,14,572
"3895",261635339002,261635339002,25,369
"3896",261635324001,261635324001,25,398
"3897",261635219003,261635219003,25,1292
"3898",261635224002,261635224002,25,784
"3899",260992636005,260992636005,14,1880
"3900",261635211001,261635211001,25,909
"3901",260992324004,260992324004,9,1884
"3902",260992608003,260992608003,9,542
"3903",261635105001,261635105001,14,259
"3904",261635069004,261635069004,14,643
"3905",260992636003,260992636003,14,1092
"3906",261635104001,261635104001,14,189
"3907",261635522003,261635522003,25,1065
"3908",261639853001,261639853001,25,235
"3909",260992610002,260992610002,9,583
"3910",261635522001,261635522001,14,1413
"3911",260992634003,260992634003,14,939
"3912",261635064002,261635064002,14,518
"3913",261635225003,261635225003,25,498
"3914",260992607002,260992607002,9,837
"3915",260992606003,260992606003,9,1072
"3916",261635066002,261635066002,14,1597
"3917",261635524002,261635524002,14,1758
"3918",261635528003,261635528003,14,857
"3919",261635113001,261635113001,14,1469
"3920",261635113002,261635113002,14,503
"3921",260992606001,260992606001,9,805
"3922",261635184002,261635184002,14,126
"3923",260999822001,260999822001,9,32
"3924",260992604001,260992604001,9,0
"3925",261635063002,261635063002,14,597
"3926",260992638001,260992638001,14,1328
"3927",261635168002,261635168002,14,405
"3928",261635161001,261635161001,14,268
"3929",261635167002,261635167002,25,1049
"3930",260992640002,260992640002,14,1337
"3931",261635051003,261635051003,24,626
"3932",261635160004,261635160004,14,525
"3933",261635159001,261635159001,14,1179
"3934",261635049002,261635049002,2,601
"3935",261635052003,261635052003,14,476
"3936",260992627004,260992627004,13,735
"3937",261635036003,261635036003,2,1022
"3938",261635035005,261635035005,2,635
"3939",260992600003,260992600003,9,606
"3940",261635042001,261635042001,24,476
"3941",260992616002,260992616002,24,587
"3942",261635006005,261635006005,24,372
"3943",260992582002,260992582002,24,1492
"3944",261635011004,261635011004,24,553
"3945",261635005001,261635005001,24,867
"3946",261635123002,261635123002,2,555
"3947",260992588003,260992588003,24,886
"3948",261635006001,261635006001,24,833
"3949",261635001003,261635001003,24,590
"3950",260992560001,260992560001,24,704
"3951",261635001002,261635001002,24,610
"3952",260992586004,260992586004,24,1522
"3953",261635132002,261635132002,2,562
"3954",260992566004,260992566004,24,1006
"3955",260992566003,260992566003,24,722
"3956",260992545002,260992545002,13,981
"3957",260992585003,260992585003,24,604
"3958",260992585002,260992585002,24,814
"3959",261635133001,261635133001,2,1149
"3960",261635018004,261635018004,24,1413
"3961",261635501002,261635501002,24,819
"3962",261635503002,261635503002,2,2004
"3963",260992580003,260992580003,24,524
"3964",261635514001,261635514001,24,1087
"3965",260992514004,260992514004,24,643
"3966",260992518002,260992518002,24,667
"3967",260992514003,260992514003,24,926
"3968",261635513002,261635513002,24,729
"3969",260992515002,260992515002,24,657
"3970",260992551002,260992551002,13,729
"3971",261635512001,261635512001,24,765
"3972",261635501004,261635501004,24,570
"3973",260992519002,260992519002,24,758
"3974",260992418001,260992418001,13,2724
"3975",261251435002,261251435002,34,561
"3976",261251277004,261251277004,32,639
"3977",261251447012,261251447012,34,2962
"3978",261251454003,261251454003,16,2564
"3979",261251560001,261251560001,16,1235
"3980",261251412002,261251412002,34,1576
"3981",261251412001,261251412001,34,1699
"3982",261251283001,261251283001,32,2111
"3983",261251282001,261251282001,32,1085
"3984",261251508001,261251508001,16,888
"3985",261251282002,261251282002,32,2456
"3986",261251416001,261251416001,4,750
"3987",261251422003,261251422003,4,850
"3988",261251214001,261251214001,12,4591
"3989",261251424001,261251424001,4,609
"3990",261251424002,261251424002,4,371
"3991",261251414004,261251414004,4,1997
"3992",261251503004,261251503004,16,1673
"3993",261251415002,261251415002,4,320
"3994",261251281003,261251281003,32,1082
"3995",261251410004,261251410004,4,1207
"3996",261251218002,261251218002,12,2783
"3997",261251403013,261251403013,4,896
"3998",261251407001,261251407001,4,1275
"3999",261251925001,261251925001,4,1678
"4000",261251927002,261251927002,4,1651
"4001",261251967001,261251967001,16,2753
"4002",261251924001,261251924001,4,652
"4003",261251964002,261251964002,9,1446
"4004",261251968001,261251968001,4,1894
"4005",261251977013,261251977013,16,1179
"4006",261251924004,261251924004,4,1862
"4007",261251931002,261251931002,4,1215
"4008",261251908001,261251908001,32,3470
"4009",261251904002,261251904002,4,1108
"4010",261251970001,261251970001,9,2036
"4011",261251934002,261251934002,4,1993
"4012",261251200001,261251200001,12,930
"4013",261251973002,261251973002,9,1864
"4014",261251937002,261251937002,4,1137
"4015",260992254002,260992254002,4,3298
"4016",260992308003,260992308003,9,1604
"4017",260992258003,260992258003,4,1504
"4018",260992305003,260992305003,9,91
"4019",260992251002,260992251002,4,1305
"4020",260992304001,260992304001,9,1882
"4021",260992267001,260992267001,32,2563
"4022",260992280001,260992280001,32,2097
"4023",260992302003,260992302003,9,914
"4024",260992310003,260992310003,9,1764
"4025",260992261002,260992261002,32,3232
"4026",260992300002,260992300002,13,2939
"4027",260992330003,260992330003,9,1535
"4028",260992311002,260992311002,9,1822
"4029",260992243002,260992243002,32,2222
"4030",260992404002,260992404002,13,1614
"4031",260992246001,260992246001,13,2479
"4032",260992425003,260992425003,13,1403
"4033",260992430001,260992430001,13,2906
"4034",260992406003,260992406003,13,1591
"4035",260992408002,260992408002,13,2334
"4036",260992440001,260992440001,13,2267
"4037",260992240003,260992240003,13,5565
"4038",260992235001,260992235001,2,1629
"4039",260873370002,260873370002,11,1066
"4040",260873335003,260873335003,12,1919
"4041",260873380003,260873380003,12,1166
"4042",260873385002,260873385002,12,1477
"4043",260873300003,260873300003,32,1817
"4044",260873390002,260873390002,32,1262
"4045",261476571001,261476571001,32,910
"4046",261570011003,261570011003,12,896
"4047",260873305001,260873305001,32,1578
"4048",261570005004,261570005004,12,937
"4049",260639508005,260639508005,5,756
"4050",260639509002,260639509002,5,916
"4051",261519702002,261519702002,12,869
"4052",260639505003,260639505003,5,623
"4053",260639501001,260639501001,12,810
"4054",260019900000,260019900000,29,0
"4055",260992521003,260992521003,24,571
"4056",261635518001,261635518001,24,909
"4057",260992512002,260992512002,24,811
"4058",260992505002,260992505002,13,718
"4059",261635511004,261635511004,24,1102
"4060",260992501002,260992501002,13,875
"4061",260992511001,260992511001,24,1089
"4062",260992418003,260992418003,13,1800
"4063",260992500001,260992500001,13,624
"4064",260992453005,260992453005,13,580
"4065",260992453006,260992453006,13,863
"4066",260992450001,260992450001,13,581
"4067",260992472001,260992472001,13,1112
"4068",260992472002,260992472002,2,2110
"4069",260992221012,260992221012,2,2052
"4070",260992682002,260992682002,2,975
"4071",260992473003,260992473003,2,2176
"4072",260992180002,260992180002,2,2579
"4073",260992100002,260992100002,2,2324
"4074",261476501002,261476501002,2,322
"4075",261476490002,261476490002,2,808
"4076",261476420002,261476420002,2,602
"4077",261476430002,261476430002,2,759
"4078",261476341001,261476341001,2,1100
"4079",261476320003,261476320003,2,715
"4080",261476320002,261476320002,2,1108
"4081",261476320004,261476320004,2,483
"4082",261476360003,261476360003,2,3304
"4083",261476350004,261476350004,2,1037
"4084",261476210001,261476210001,2,687
"4085",261476230001,261476230001,2,1042
"4086",261476200004,261476200004,2,1330
"4087",261476290002,261476290002,2,1750
"4088",261519704003,261519704003,12,1227
"4089",261519708002,261519708002,12,1156
"4090",261519705003,261519705003,12,1060
"4091",261476260003,261476260003,12,501
"4092",261476260002,261476260002,12,450
"4093",261476250001,261476250001,12,681
"4094",260539507001,260539507001,20,483
"4095",260539506003,260539506003,20,641
"4096",260539506001,260539506001,20,886
"4097",261319703003,261319703003,20,443
"4098",260839801001,260839801001,29,3
"4099",260710003001,260710003001,20,1374
"4100",260710005001,260710005001,20,1256
"4101",260130002003,260130002003,20,2535
"4102",260139901000,260139901000,20,0
"4103",260610003002,260610003002,20,793
"4104",260610004002,260610004002,20,749
"4105",260439506002,260439506002,20,1546
"4106",260439501001,260439501001,20,752
"4107",261099602003,261099602003,20,886
"4108",261099601001,261099601001,20,1256
"4109",260219900000,260219900000,17,0
"4110",261059900000,261059900000,15,0
"4111",260419708003,260419708003,20,1166
"4112",260419704004,260419704004,20,1518
"4113",260419703001,260419703001,20,956
"4114",261030007003,261030007003,20,827
"4115",261030028003,261030028003,20,2582
"4116",261030002001,261030002001,20,908
"4117",260419701002,260419701002,20,519
"4118",260419702002,260419702002,20,1302
"4119",260030002002,260030002002,20,1422
"4120",260210201001,260210201001,17,703
"4121",260210205003,260210205003,17,1258
"4122",260210207001,260210207001,17,946
"4123",260210205002,260210205002,17,816
"4124",260210207003,260210207003,17,1440
"4125",260210205001,260210205001,17,969
"4126",260210111002,260210111002,17,2130
"4127",260210110001,260210110001,17,1235
"4128",260210011002,260210011002,17,2235
"4129",260210110002,260210110002,17,850
"4130",260210011001,260210011001,17,1914
"4131",260210021001,260210021001,17,589
"4132",260210213002,260210213002,17,2116
"4133",260210024001,260210024001,17,821
"4134",260210214002,260210214002,17,865
"4135",260210106002,260210106002,17,850
"4136",260270019004,260270019004,17,402
"4137",261590114001,261590114001,17,1397
"4138",260210101002,260210101002,17,474
"4139",261590104003,261590104003,17,897
"4140",260050309021,260050309021,18,987
"4141",260050309013,260050309013,18,725
"4142",261590102002,261590102002,17,980
"4143",261390221031,261390221031,28,610
"4144",261390221084,261390221084,28,612
"4145",260050302001,260050302001,17,2119
"4146",261390221083,261390221083,28,1323
"4147",261390258004,261390258004,28,1275
"4148",261390251004,261390251004,28,1459
"4149",261390257001,261390257001,28,1243
"4150",261390249002,261390249002,28,964
"4151",261390220011,261390220011,7,1238
"4152",260050324011,260050324011,18,1834
"4153",261210009003,261210009003,7,840
"4154",261210021001,261210021001,7,1082
"4155",261210013003,261210013003,7,1019
"4156",261210043002,261210043002,15,1255
"4157",261390210004,261390210004,28,1149
"4158",261210027005,261210027005,7,3160
"4159",261210020001,261210020001,7,1209
"4160",261210028002,261210028002,7,3045
"4161",261390204003,261390204003,28,1390
"4162",261210038001,261210038001,7,990
"4163",261270103005,261270103005,15,1117
"4164",261270103003,261270103003,15,1681
"4165",261210036004,261210036004,7,2124
"4166",261210003004,261210003004,7,722
"4167",261210001001,261210001001,7,1505
"4168",261210019022,261210019022,7,516
"4169",261270106003,261270106003,15,1220
"4170",261210036002,261210036002,7,1770
"4171",261270106001,261270106001,15,1653
"4172",261270110001,261270110001,15,321
"4173",261270109001,261270109001,15,1068
"4174",261059508001,261059508001,15,929
"4175",261270106004,261270106004,15,855
"4176",261059503001,261059503001,15,1385
"4177",261059502001,261059502001,15,1325
"4178",261059506001,261059506001,15,1278
"4179",261059507001,261059507001,15,1539
"4180",261010008002,261010008002,15,914
"4181",260190005003,260190005003,29,899
"4182",260190004001,260190004001,29,1044
"4183",260190003001,260190003001,29,706
"4184",260270012002,260270012002,18,1404
"4185",260270010002,260270010002,17,512
"4186",261590115005,261590115005,17,525
"4187",260270017003,260270017003,17,1038
"4188",261590110024,261590110024,18,1422
"4189",260770030043,260770030043,22,3186
"4190",261590120005,261590120005,17,1099
"4191",261590102004,261590102004,17,992
"4192",260050310002,260050310002,17,1539
"4193",261590109002,261590109002,18,975
"4194",260770029033,260770029033,28,1837
"4195",260050320002,260050320002,27,1581
"4196",260050321003,260050321003,27,1005
"4197",261390222035,261390222035,28,723
"4198",261390255001,261390255001,28,3947
"4199",261390219012,261390219012,7,2621
"4200",261390217001,261390217001,19,4845
"4201",261390218011,261390218011,28,2219
"4202",261390215001,261390215001,19,2389
"4203",260810145015,260810145015,28,723
"4204",260810141002,260810141002,37,728
"4205",260810147013,260810147013,28,1646
"4206",260810129021,260810129021,28,908
"4207",260810147031,260810147031,19,3147
"4208",260810142002,260810142002,37,2037
"4209",260810148031,260810148031,28,1165
"4210",261390243001,261390243001,7,1512
"4211",261210029004,261210029004,7,1088
"4212",261390235002,261390235002,19,2598
"4213",261390246001,261390246001,7,3658
"4214",261390216044,261390216044,19,1460
"4215",261390216031,261390216031,37,1449
"4216",261390216032,261390216032,37,1650
"4217",261390201001,261390201001,7,1171
"4218",260810132001,260810132001,37,736
"4219",260810116002,260810116002,37,934
"4220",260810006002,260810006002,37,1595
"4221",260810103011,260810103011,7,2069
"4222",260810138024,260810138024,37,2422
"4223",260810137003,260810137003,37,1640
"4224",260810133002,260810133002,37,2211
"4225",260810019002,260810019002,37,1092
"4226",260810019004,260810019004,37,937
"4227",260810019005,260810019005,37,1097
"4228",260810027001,260810027001,37,656
"4229",260810015002,260810015002,37,1182
"4230",260810015001,260810015001,37,930
"4231",260810104012,260810104012,7,1744
"4232",260810114012,260810114012,7,1358
"4233",260810136002,260810136002,37,996
"4234",260810005004,260810005004,37,1439
"4235",260810013003,260810013003,37,1239
"4236",260810021003,260810021003,37,688
"4237",260810103012,260810103012,7,1888
"4238",260810010004,260810010004,37,631
"4239",260810010003,260810010003,37,1692
"4240",260810001001,260810001001,19,1673
"4241",261239712003,261239712003,7,1370
"4242",261239707002,261239707002,15,1468
"4243",261239703001,261239703001,15,1912
"4244",260859611002,260859611002,15,809
"4245",260859611001,260859611001,15,1454
"4246",261010001004,261010001004,15,861
"4247",261653802003,261653802003,35,1168
"4248",260899705003,260899705003,35,1541
"4249",260555508001,260555508001,15,1832
"4250",260555507002,260555507002,35,2400
"4251",260979503002,260979503002,20,715
