"","GEOID10","GEOID","District","total_population"
"1280",260750004004,260750004004,68,531
"1281",260750059004,260750059004,98,868
"1282",260750067021,260750067021,9,1174
"1283",260650062004,260650062004,18,1082
"1284",260750061001,260750061001,98,1024
"1285",260370103001,260370103001,78,1645
"1286",260450201032,260450201032,78,1708
"1287",260650034003,260650034003,78,743
"1288",260650017033,260650017033,64,1313
"1289",260650033011,260650033011,31,959
"1290",260370101083,260370101083,31,1176
"1291",260650052015,260650052015,78,1356
"1292",260650070005,260650070005,64,1031
"1293",260650004002,260650004002,64,590
"1294",260650052022,260650052022,34,2456
"1295",260650037002,260650037002,64,836
"1296",260650068002,260650068002,31,947
"1297",260650026001,260650026001,64,930
"1298",260650023003,260650023003,34,831
"1299",260650053033,260650053033,34,1213
"1300",260650020004,260650020004,64,614
"1301",260650023001,260650023001,64,603
"1302",260650008004,260650008004,31,381
"1303",260650022002,260650022002,64,977
"1304",260650022001,260650022001,64,582
"1305",260650001001,260650001001,31,724
"1306",260650065004,260650065004,64,580
"1307",260650054012,260650054012,9,679
"1308",260650031032,260650031032,64,1021
"1309",260650054022,260650054022,9,717
"1310",260650031036,260650031036,64,946
"1311",260650031033,260650031033,64,1160
"1312",260370109023,260370109023,31,1615
"1313",260650045001,260650045001,31,1655
"1314",260650045002,260650045002,9,839
"1315",260650049022,260650049022,34,2185
"1316",260650050011,260650050011,9,1830
"1317",260650056003,260650056003,9,970
"1318",261550314022,261550314022,9,2137
"1319",261550303001,261550303001,15,685
"1320",260730009002,260730009002,100,1798
"1321",260570006003,260570006003,15,1244
"1322",260570003004,260570003004,15,938
"1323",260570007004,260570007004,100,629
"1324",261112913003,261112913003,54,694
"1325",261112917003,261112917003,45,1184
"1326",260510008003,260510008003,45,1311
"1327",261112911024,261112911024,45,2357
"1328",260510006002,260510006002,95,1139
"1329",261112910004,261112910004,2,2038
"1330",261112911023,261112911023,2,2066
"1331",261112905001,261112905001,45,584
"1332",260510009002,260510009002,45,1010
"1333",260510004003,260510004003,45,1017
"1334",260510005001,260510005001,95,1093
"1335",260510002001,260510002001,45,1387
"1336",261439711003,261439711003,108,1164
"1337",261439702002,261439702002,95,715
"1338",261299502003,261299502003,108,1514
"1339",261299502001,261299502001,95,852
"1340",261359704003,261359704003,95,509
"1341",261199104003,261199104003,87,827
"1342",260319606003,260319606003,86,799
"1343",260319601002,260319601002,86,948
"1344",260319602002,260319602002,86,923
"1345",260339710002,260339710002,86,1609
"1346",260339801001,260339801001,86,0
"1347",260339706001,260339706001,38,994
"1348",260339705002,260339705002,38,584
"1349",260339703003,260339703003,38,1339
"1350",260910619004,260910619004,42,827
"1351",260910617004,260910617004,6,2649
"1352",260910612002,260910612002,6,865
"1353",260910621005,260910621005,42,509
"1354",260750062004,260750062004,6,1270
"1355",260750062005,260750062005,98,1469
"1356",260910615004,260910615004,32,1929
"1357",260910613022,260910613022,6,599
"1358",260910613024,260910613024,32,622
"1359",260910613012,260910613012,6,1019
"1360",260910603012,260910603012,6,1718
"1361",260910606001,260910606001,6,3107
"1362",260910606002,260910606002,32,2415
"1363",260910624003,260910624003,18,1165
"1364",261614450002,261614450002,18,1809
"1365",261614470001,261614470001,18,2961
"1366",261614440003,261614440003,18,1432
"1367",260937301021,260937301021,99,4033
"1368",260937331001,260937331001,99,949
"1369",261614480002,261614480002,6,1806
"1370",260937438001,260937438001,99,1485
"1371",260937429002,260937429002,99,1425
"1372",261614530001,261614530001,43,1532
"1373",260937437001,260937437001,33,895
"1374",260650059003,260650059003,9,1355
"1375",260937201001,260937201001,9,1623
"1376",261550313022,261550313022,109,1415
"1377",260937240021,260937240021,99,2303
"1378",260937424011,260937424011,109,1306
"1379",261550307001,261550307001,15,1226
"1380",261550304002,261550304002,15,841
"1381",261550308001,261550308001,15,898
"1382",261550305003,261550305003,48,1049
"1383",261450127004,261450127004,48,670
"1384",261550319003,261550319003,30,844
"1385",260490107002,260490107002,41,1672
"1386",260490127031,260490127031,41,1325
"1387",260490128011,260490128011,30,2581
"1388",260490127025,260490127025,41,1257
"1389",260490126032,260490126032,48,1628
"1390",260490127043,260490127043,41,1828
"1391",261450123002,261450123002,15,1348
"1392",261450120013,261450120013,15,562
"1393",261450105022,261450105022,54,1753
"1394",261450105024,261450105024,15,1240
"1395",261450106001,261450106001,10,445
"1396",261450105012,261450105012,15,918
"1397",261450021004,261450021004,54,648
"1398",261450103043,261450103043,54,1881
"1399",261450021001,261450021001,10,740
"1400",261450119011,261450119011,10,1920
"1401",260172854003,260172854003,54,1182
"1402",261450019002,261450019002,10,1135
"1403",261450017001,261450017001,61,392
"1404",260172854002,260172854002,61,1555
"1405",261450010004,261450010004,10,604
"1406",261450107005,261450107005,54,593
"1407",261450009003,261450009003,61,2240
"1408",261450009002,261450009002,10,734
"1409",261450002001,261450002001,10,1090
"1410",261450115002,261450115002,10,988
"1411",261450116002,261450116002,10,2139
"1412",260172853001,260172853001,61,1436
"1413",261450130001,261450130001,48,1250
"1414",261112910002,261112910002,2,969
"1415",261112901001,261112901001,2,784
"1416",261112909002,261112909002,2,2152
"1417",260172858001,260172858001,61,3059
"1418",260172862004,260172862004,45,990
"1419",260172810005,260172810005,61,655
"1420",260172810003,260172810003,54,347
"1421",260172866004,260172866004,61,510
"1422",260172863003,260172863003,45,810
"1423",260172866002,260172866002,61,1015
"1424",260172807002,260172807002,61,1415
"1425",260172804003,260172804003,61,842
"1426",260172805003,260172805003,54,682
"1427",260172851002,260172851002,54,1135
"1428",261299506002,261299506002,95,1138
"1429",260119702002,260119702002,45,994
"1430",260119705003,260119705003,45,958
"1431",260119702001,260119702001,45,1217
"1432",260119703001,260119703001,45,677
"1433",260690001001,260690001001,95,509
"1434",261419502003,261419502003,86,576
"1435",261419505001,261419505001,14,755
"1436",261158330003,261158330003,42,1449
"1437",261158331004,261158331004,42,790
"1438",261158331001,261158331001,42,1809
"1439",261158333002,261158333002,42,947
"1440",261158328002,261158328002,42,1644
"1441",261158339001,261158339001,42,2672
"1442",261158335003,261158335003,42,2116
"1443",261158328004,261158328004,42,935
"1444",261158335002,261158335002,42,1168
"1445",261158325002,261158325002,71,650
"1446",261158308004,261158308004,6,1029
"1447",261614134031,261614134031,23,1028
"1448",261614126001,261614126001,40,1734
"1449",261158306001,261158306001,18,1086
"1450",261158310001,261158310001,42,846
"1451",261635870002,261635870002,1,818
"1452",261635894005,261635894005,23,1010
"1453",261635884003,261635884003,1,859
"1454",261158323002,261158323002,42,986
"1455",261635859003,261635859003,1,1086
"1456",261158319001,261158319001,71,597
"1457",261158315002,261158315002,42,1009
"1458",261158312005,261158312005,23,2154
"1459",261614033001,261614033001,43,1156
"1460",260937416011,260937416011,109,640
"1461",261614041001,261614041001,43,820
"1462",261614041004,261614041004,53,490
"1463",260937444002,260937444002,33,1108
"1464",261614006004,261614006004,43,845
"1465",260937409001,260937409001,109,1918
"1466",261614006003,261614006003,43,717
"1467",261614001001,261614001001,43,2377
"1468",261614045001,261614045001,53,2170
"1469",261614147001,261614147001,53,1758
"1470",261614008003,261614008003,43,919
"1471",261614650003,261614650003,99,1789
"1472",261614038001,261614038001,40,2194
"1473",261614052001,261614052001,43,843
"1474",261614056001,261614056001,53,626
"1475",261614022004,261614022004,53,3016
"1476",261614052004,261614052004,53,1128
"1477",261614036003,261614036003,53,2064
"1478",261614036001,261614036001,40,2538
"1479",261614051001,261614051001,53,655
"1480",261614053003,261614053003,43,1372
"1481",260937447002,260937447002,33,2134
"1482",261614054002,261614054002,53,617
"1483",261614142003,261614142003,53,1288
"1484",261614145002,261614145002,53,954
"1485",261614145001,261614145001,53,2200
"1486",261251392003,261251392003,33,1482
"1487",261614102002,261614102002,40,993
"1488",261614105001,261614105001,23,1658
"1489",261614111001,261614111001,40,2939
"1490",261251381001,261251381001,33,1652
"1491",261614107001,261614107001,23,590
"1492",261614070001,261614070001,53,3208
"1493",261614108001,261614108001,40,655
"1494",261614120002,261614120002,40,709
"1495",261635635002,261635635002,57,2329
"1496",261635881001,261635881001,1,1255
"1497",261251346002,261251346002,107,1214
"1498",261635629001,261635629001,57,1076
"1499",261635627001,261635627001,58,1475
"1500",261251347002,261251347002,75,1883
"1501",261635602003,261635602003,58,2182
"1502",261635604003,261635604003,58,773
"1503",261635641002,261635641002,1,924
"1504",261635633001,261635633001,57,1099
"1505",261251366001,261251366001,29,1914
"1506",261251365001,261251365001,58,1997
"1507",261635640001,261635640001,57,304
"1508",261635879003,261635879003,23,2132
"1509",261635584002,261635584002,20,1132
"1510",261251573003,261251573003,29,1203
"1511",261635584001,261635584001,20,1409
"1512",261635657002,261635657002,57,1520
"1513",261251679001,261251679001,29,668
"1514",261635653003,261635653003,20,1624
"1515",261251685001,261251685001,20,1847
"1516",261635689001,261635689001,57,1649
"1517",261635653001,261635653001,20,1873
"1518",261635653002,261635653002,57,1579
"1519",261635564003,261635564003,20,2489
"1520",261635684003,261635684003,57,951
"1521",261251651002,261251651002,102,855
"1522",261635678003,261635678003,20,756
"1523",261635586001,261635586001,20,976
"1524",261635696004,261635696004,57,1056
"1525",261635674002,261635674002,20,1652
"1526",261635659001,261635659001,57,1561
"1527",261635563003,261635563003,102,1436
"1528",261251650001,261251650001,29,1025
"1529",261635580001,261635580001,102,1014
"1530",260490131101,260490131101,30,1336
"1531",260937133001,260937133001,109,1626
"1532",260937103001,260937103001,96,2368
"1533",260490132044,260490132044,96,1686
"1534",260937131001,260937131001,96,1833
"1535",260490133013,260490133013,30,937
"1536",261251311001,261251311001,109,2291
"1537",261251315003,261251315003,96,696
"1538",261251240001,261251240001,30,1148
"1539",261251240004,261251240004,77,1357
"1540",261251321001,261251321001,107,1431
"1541",261251302004,261251302004,96,1098
"1542",261251350001,261251350001,107,3502
"1543",261251230002,261251230002,77,885
"1544",261251351002,261251351002,107,1844
"1545",261251303003,261251303003,96,1224
"1546",261251343002,261251343002,107,1775
"1547",261251262001,261251262001,77,1907
"1548",261251304002,261251304002,107,1044
"1549",261251264003,261251264003,91,974
"1550",261251265002,261251265002,91,1409
"1551",261251272001,261251272001,77,931
"1552",261251541002,261251541002,36,1619
"1553",261251227002,261251227002,77,1664
"1554",261251443004,261251443004,36,946
"1555",261251275002,261251275002,91,1376
"1556",261251271004,261251271004,91,857
"1557",261251441003,261251441003,91,1137
"1558",261251452002,261251452002,36,590
"1559",260873420003,260873420003,69,1679
"1560",261251448002,261251448002,36,1359
"1561",260490108132,260490108132,41,469
"1562",260490102011,260490102011,77,1650
"1563",260490102021,260490102021,48,1614
"1564",260490109101,260490109101,30,1584
"1565",260490101111,260490101111,77,1255
"1566",260490012002,260490012002,41,1473
"1567",260490003001,260490003001,48,827
"1568",260490009002,260490009002,41,564
"1569",260490001002,260490001002,41,854
"1570",260490012004,260490012004,41,574
"1571",260490037004,260490037004,62,614
"1572",260490007003,260490007003,41,222
"1573",260490110102,260490110102,30,1222
"1574",260490010001,260490010001,41,329
"1575",260490011002,260490011002,41,612
"1576",260490101151,260490101151,48,959
"1577",260490008002,260490008002,41,441
"1578",260490014003,260490014003,41,586
"1579",260490135001,260490135001,30,586
"1580",260490040003,260490040003,30,944
"1581",260490040001,260490040001,41,780
"1582",260490020001,260490020001,48,412
"1583",260490113012,260490113012,62,1128
"1584",260490035002,260490035002,62,1467
"1585",260490019002,260490019002,62,711
"1586",260490122013,260490122013,48,874
"1587",260490113021,260490113021,62,802
"1588",260490113022,260490113022,62,1920
"1589",260490019001,260490019001,62,1194
"1590",260490027001,260490027001,41,651
"1591",260490125041,260490125041,77,2048
"1592",260490115051,260490115051,62,619
"1593",260490111011,260490111011,30,1640
"1594",260490112101,260490112101,30,823
"1595",260490120062,260490120062,62,666
"1596",260490115052,260490115052,62,937
"1597",260490114012,260490114012,30,1062
"1598",260490120092,260490120092,62,1668
"1599",260490114022,260490114022,30,2704
"1600",260490116101,260490116101,77,2730
"1601",260490117132,260490117132,77,1771
"1602",260490116102,260490116102,69,2250
"1603",260490116011,260490116011,77,1243
"1604",260490117121,260490117121,77,454
"1605",260873310001,260873310001,5,885
"1606",260873360001,260873360001,77,2008
"1607",260873360002,260873360002,77,1113
"1608",261450131005,261450131005,19,1278
"1609",261570012004,261570012004,19,922
"1610",261570007003,261570007003,5,1307
"1611",261570003004,261570003004,61,680
"1612",260639507002,260639507002,61,781
"1613",261570002001,261570002001,5,774
"1614",260119701001,260119701001,95,936
"1615",260690006003,260690006003,95,1225
"1616",260699900000,260699900000,95,0
"1617",260690009002,260690009002,95,1099
"1618",260690002003,260690002003,95,1880
"1619",260690001002,260690001002,95,1040
"1620",260019704002,260019704002,87,1361
"1621",260070008002,260070008002,14,791
"1622",260070009001,260070009001,95,588
"1623",260070009002,260070009002,14,1436
"1624",261419502002,261419502002,86,570
"1625",261158313001,261158313001,23,977
"1626",261635848002,261635848002,50,1705
"1627",261635916002,261635916002,3,1321
"1628",261635932001,261635932001,71,2477
"1629",261635933001,261635933001,71,1499
"1630",261635930002,261635930002,71,1933
"1631",261158302001,261158302001,71,518
"1632",261635811002,261635811002,3,2139
"1633",261635816003,261635816003,3,1748
"1634",261635970003,261635970003,55,2165
"1635",261635943001,261635943001,71,1089
"1636",261635951002,261635951002,55,1826
"1637",261635941004,261635941004,71,1005
"1638",261635819005,261635819005,55,1723
"1639",261635820002,261635820002,55,708
"1640",261635944001,261635944001,71,1865
"1641",261635970001,261635970001,71,1554
"1642",261635944002,261635944002,55,746
"1643",261635805002,261635805002,55,905
"1644",261635809001,261635809001,55,1026
"1645",261635807003,261635807003,55,472
"1646",261639902000,261639902000,71,0
"1647",261251569002,261251569002,73,1373
"1648",261635685002,261635685002,50,1025
"1649",261251571002,261251571002,73,1156
"1650",261635569001,261635569001,102,1249
"1651",261635569002,261635569002,102,1625
"1652",261635705004,261635705004,57,588
"1653",261635561001,261635561001,102,538
"1654",261635698002,261635698002,50,713
"1655",261251668002,261251668002,29,2103
"1656",261251674002,261251674002,29,1423
"1657",261635561003,261635561003,102,1217
"1658",261635561004,261635561004,102,875
"1659",261635671001,261635671001,104,1283
"1660",261635671002,261635671002,104,1319
"1661",261635704003,261635704003,50,1183
"1662",261635708001,261635708001,50,468
"1663",261635546002,261635546002,102,1165
"1664",261635551001,261635551001,104,936
"1665",261635551004,261635551004,104,1288
"1666",261635544002,261635544002,29,791
"1667",261635701002,261635701002,104,1283
"1668",261635831002,261635831002,50,583
"1669",261635541004,261635541004,29,1468
"1670",261251609002,261251609002,73,2082
"1671",261251603002,261251603002,73,1889
"1672",261635838002,261635838002,3,1315
"1673",261635418001,261635418001,29,1206
"1674",261635747005,261635747005,104,998
"1675",261635553002,261635553002,104,1471
"1676",261635555001,261635555001,104,1442
"1677",261635748002,261635748002,104,636
"1678",261635831005,261635831005,50,877
"1679",261635748005,261635748005,84,1270
"1680",261635441002,261635441002,102,631
"1681",261635415004,261635415004,29,1414
"1682",261251580003,261251580003,75,1017
"1683",261635753002,261635753002,84,642
"1684",261635751002,261635751002,84,680
"1685",261635836002,261635836002,50,492
"1686",261635840003,261635840003,50,1109
"1687",261635835002,261635835002,84,833
"1688",261635461005,261635461005,35,289
"1689",261635462003,261635462003,104,859
"1690",261635464002,261635464002,102,800
"1691",261251624002,261251624002,73,1468
"1692",261635410001,261635410001,29,1093
"1693",261635411005,261635411005,102,243
"1694",261635434001,261635434001,35,1446
"1695",261635439002,261635439002,35,400
"1696",261251510001,261251510001,75,1303
"1697",261635834005,261635834005,3,871
"1698",261635460003,261635460003,35,562
"1699",261635459004,261635459004,35,558
"1700",261635834003,261635834003,3,729
"1701",261251606001,261251606001,90,680
"1702",261251606003,261251606003,90,1849
"1703",261635457001,261635457001,104,1677
"1704",261251615001,261251615001,27,751
"1705",261635429002,261635429002,35,648
"1706",261635427001,261635427001,35,906
"1707",261635755001,261635755001,84,652
"1708",261635799001,261635799001,84,1582
"1709",261635755002,261635755002,88,1346
"1710",261635456005,261635456005,104,943
"1711",261635425002,261635425002,35,869
"1712",261251620002,261251620002,27,864
"1713",261635456004,261635456004,84,1036
"1714",261635455004,261635455004,104,783
"1715",261251605004,261251605004,90,728
"1716",261635403003,261635403003,35,321
"1717",261635764001,261635764001,84,1274
"1718",261635426002,261635426002,80,991
"1719",261635402003,261635402003,27,598
"1720",261635401001,261635401001,27,1341
"1721",261251533003,261251533003,36,1346
"1722",261635403001,261635403001,27,630
"1723",261635754004,261635754004,84,1016
"1724",261635422001,261635422001,80,463
"1725",261635451001,261635451001,80,282
"1726",261251702001,261251702001,90,868
"1727",261635455001,261635455001,35,543
"1728",261635743002,261635743002,35,2231
"1729",261635375004,261635375004,35,827
"1730",261635353003,261635353003,80,277
"1731",261635353004,261635353004,80,1078
"1732",261635378001,261635378001,80,449
"1733",261635734004,261635734004,35,755
"1734",261635774002,261635774002,55,471
"1735",261635376003,261635376003,35,1921
"1736",261635786001,261635786001,88,1221
"1737",261635373004,261635373004,80,391
"1738",261635375002,261635375002,35,375
"1739",261635395003,261635395003,35,1060
"1740",261635392003,261635392003,27,813
"1741",261635377001,261635377001,80,1420
"1742",261635353001,261635353001,35,989
"1743",261635785005,261635785005,84,1314
"1744",261635779002,261635779002,55,919
"1745",261635785004,261635785004,88,631
"1746",261635350001,261635350001,35,651
"1747",261635351002,261635351002,80,1204
"1748",261251881002,261251881002,12,1368
"1749",261251704001,261251704001,12,1082
"1750",261251833003,261251833003,90,703
"1751",261635737025,261635737025,84,508
"1752",261635775004,261635775004,55,1151
"1753",261635369003,261635369003,27,1462
"1754",261635370001,261635370001,27,1451
"1755",261635370003,261635370003,27,1550
"1756",261635352001,261635352001,80,676
"1757",261635388002,261635388002,27,849
"1758",261635785002,261635785002,84,1672
"1759",261635776003,261635776003,55,830
"1760",261635741001,261635741001,88,1162
"1761",261635387003,261635387003,27,1917
"1762",261635367001,261635367001,80,331
"1763",261635736003,261635736003,88,808
"1764",261251716002,261251716002,21,903
"1765",261635803002,261635803002,55,973
"1766",261251800002,261251800002,70,1439
"1767",261251841001,261251841001,12,836
"1768",261251880002,261251880002,12,2391
"1769",261635364002,261635364002,80,553
"1770",261635385003,261635385003,21,647
"1771",261635797003,261635797003,88,816
"1772",261635361002,261635361002,80,981
"1773",261635347002,261635347002,80,844
"1774",261635247002,261635247002,84,491
"1775",261251733002,261251733002,21,733
"1776",261635342001,261635342001,80,865
"1777",261251837002,261251837002,12,1163
"1778",261635798001,261635798001,55,932
"1779",261635265002,261635265002,80,1050
"1780",261251734003,261251734003,21,1247
"1781",261635245001,261635245001,88,51
"1782",261251842001,261251842001,21,943
"1783",261635337002,261635337002,80,128
"1784",261251975003,261251975003,70,1227
"1785",261251838002,261251838002,12,1491
"1786",261635308003,261635308003,80,397
"1787",261635241002,261635241002,88,1066
"1788",261635308001,261635308001,80,375
"1789",261635302002,261635302002,67,1165
"1790",261251734002,261251734002,21,669
"1791",261635242001,261635242001,11,1658
"1792",261635257003,261635257003,88,1992
"1793",261251735001,261251735001,12,1153
"1794",261251811001,261251811001,70,1391
"1795",261635317001,261635317001,39,683
"1796",261635301001,261635301001,39,744
"1797",261635532002,261635532002,39,477
"1798",261251751006,261251751006,21,549
"1799",261635080002,261635080002,21,836
"1800",261635313001,261635313001,80,440
"1801",261635079004,261635079004,39,236
"1802",261251753004,261251753004,67,937
"1803",261635222001,261635222001,88,266
"1804",261251751004,261251751004,21,714
"1805",261251816004,261251816004,21,1013
"1806",261251753001,261251753001,21,1257
"1807",261635322001,261635322001,39,341
"1808",261251812002,261251812002,12,1508
"1809",261251752005,261251752005,67,1050
"1810",261635312003,261635312003,80,1260
"1811",261635213001,261635213001,88,1050
"1812",261635536002,261635536002,39,569
"1813",261635211002,261635211002,11,996
"1814",260992609005,260992609005,21,975
"1815",260992624002,260992624002,21,880
"1816",260992608001,260992608001,12,924
"1817",261635070003,261635070003,67,565
"1818",260992636001,260992636001,67,423
"1819",260992636002,260992636002,67,885
"1820",260992625001,260992625001,65,957
"1821",261635520001,261635520001,39,1784
"1822",261635523003,261635523003,11,1063
"1823",260992634002,260992634002,67,813
"1824",261635106003,261635106003,67,2682
"1825",260992610001,260992610001,12,2597
"1826",261635066003,261635066003,67,284
"1827",261635067001,261635067001,65,919
"1828",260992625007,260992625007,65,43
"1829",261639851001,261639851001,11,182
"1830",261635188002,261635188002,11,363
"1831",260992681003,260992681003,67,884
"1832",260992632003,260992632003,65,128
"1833",261635169001,261635169001,11,2149
"1834",260992638003,260992638003,65,418
"1835",261635061001,261635061001,65,1380
"1836",261635186002,261635186002,11,169
"1837",261635110003,261635110003,39,656
"1838",260992322005,260992322005,7,1180
"1839",260992680001,260992680001,65,846
"1840",260992322002,260992322002,7,903
"1841",261635142004,261635142004,11,272
"1842",261635049001,261635049001,67,763
"1843",261635052004,261635052004,67,1039
"1844",261635160002,261635160002,39,113
"1845",261635153003,261635153003,82,663
"1846",260992613002,260992613002,65,1648
"1847",261635143003,261635143003,39,997
"1848",261635145001,261635145001,39,375
"1849",261635055001,261635055001,39,706
"1850",260992617001,260992617001,7,752
"1851",260992684001,260992684001,65,743
"1852",261635039002,261635039002,39,159
"1853",261635036001,261635036001,65,300
"1854",261635139002,261635139002,39,957
"1855",261635035001,261635035001,65,634
"1856",260992629001,260992629001,65,1335
"1857",261635004001,261635004001,65,116
"1858",260992629005,260992629005,65,817
"1859",260992614001,260992614001,7,664
"1860",260992676001,260992676001,65,608
"1861",260992542003,260992542003,94,731
"1862",260992561003,260992561003,65,629
"1863",261635006002,261635006002,65,459
"1864",260992561004,260992561004,65,451
"1865",261635126003,261635126003,82,291
"1866",260992567002,260992567002,94,1014
"1867",260992555002,260992555002,94,1138
"1868",260992584005,260992584005,94,296
"1869",260992587002,260992587002,94,1138
"1870",260992541002,260992541002,7,2158
"1871",261635126002,261635126002,82,406
"1872",260992555001,260992555001,94,634
"1873",261635009003,261635009003,106,670
"1874",261635126001,261635126001,82,364
"1875",261635013003,261635013003,106,924
"1876",260992581003,260992581003,94,633
"1877",261635129001,261635129001,82,616
"1878",261635014004,261635014004,106,1036
"1879",260992586002,260992586002,106,670
"1880",260992540002,260992540002,7,718
"1881",261635501003,261635501003,82,599
"1882",260992563001,260992563001,94,808
"1883",261635502002,261635502002,106,1513
"1884",261635015001,261635015001,106,1265
"1885",261635514004,261635514004,106,1012
"1886",260992416001,260992416001,94,887
"1887",260992551003,260992551003,94,1015
"1888",260992557001,260992557001,94,1167
"1889",261635514002,261635514002,106,1024
"1890",261635514003,261635514003,94,1136
"1891",260992564002,260992564002,103,834
"1892",260992509004,260992509004,94,725
"1893",261635016002,261635016002,106,937
"1894",260992508003,260992508003,103,678
"1895",261635512002,261635512002,106,583
"1896",260992518001,260992518001,103,885
"1897",260992514002,260992514002,103,698
"1898",261635504002,261635504002,106,863
"1899",260992417001,260992417001,103,927
"1900",260992519001,260992519001,94,858
"1901",260992513001,260992513001,103,665
"1902",261251426004,261251426004,36,746
"1903",261251409003,261251409003,91,2849
"1904",261251413003,261251413003,36,938
"1905",261251506002,261251506002,73,1888
"1906",261251413002,261251413002,91,1255
"1907",261251409002,261251409002,36,563
"1908",261251502001,261251502001,75,1638
"1909",261251288001,261251288001,47,1369
"1910",261251217001,261251217001,69,2205
"1911",261251424003,261251424003,36,817
"1912",261251416002,261251416002,91,628
"1913",261251414002,261251414002,91,972
"1914",261251423002,261251423002,47,926
"1915",261251503002,261251503002,36,1274
"1916",261251501001,261251501001,47,1508
"1917",261251503001,261251503001,47,795
"1918",261251285001,261251285001,47,709
"1919",261251284002,261251284002,47,1963
"1920",261251408001,261251408001,90,1495
"1921",261251280001,261251280001,91,2231
"1922",261251965004,261251965004,90,1321
"1923",261251944001,261251944001,90,1796
"1924",261251968003,261251968003,90,1179
"1925",261251943002,261251943002,37,1341
"1926",261251930002,261251930002,37,916
"1927",261251922002,261251922002,37,2338
"1928",261251944002,261251944002,90,1746
"1929",261251969001,261251969001,90,2111
"1930",261251910001,261251910001,37,871
"1931",261251933004,261251933004,37,1232
"1932",261251972002,261251972002,70,1828
"1933",261251912002,261251912002,37,1341
"1934",261251902002,261251902002,79,1437
"1935",261251920001,261251920001,79,2634
"1936",261251979001,261251979001,70,1298
"1937",260992256003,260992256003,37,1852
"1938",260992255002,260992255002,37,1120
"1939",260992257012,260992257012,22,1454
"1940",260992152003,260992152003,79,1319
"1941",260992257011,260992257011,22,1857
"1942",260992153001,260992153001,79,2090
"1943",260992153002,260992153002,79,2257
"1944",260992309005,260992309005,22,1311
"1945",260992145002,260992145002,25,820
"1946",260992155003,260992155003,28,2742
"1947",260992309001,260992309001,22,703
"1948",260992304003,260992304003,22,800
"1949",260992309003,260992309003,7,1758
"1950",260992303001,260992303001,22,1892
"1951",260992303002,260992303002,22,964
"1952",260992302004,260992302004,22,1784
"1953",260992319004,260992319004,7,648
"1954",260992067002,260992067002,25,1947
"1955",260992403001,260992403001,22,2260
"1956",260992245002,260992245002,79,2402
"1957",260992405001,260992405001,110,963
"1958",260992244003,260992244003,28,1802
"1959",260992425001,260992425001,28,2571
"1960",260992412003,260992412003,110,1864
"1961",260992238002,260992238002,28,11149
"1962",260992408001,260992408001,110,1411
"1963",260992239003,260992239003,28,4811
"1964",260992242003,260992242003,110,1915
"1965",260992409002,260992409002,110,1017
"1966",260992120002,260992120002,25,2872
"1967",260992160001,260992160001,25,1586
"1968",260873320001,260873320001,5,1395
"1969",260873300002,260873300002,19,1023
"1970",261570004003,261570004003,5,1073
"1971",261570011001,261570011001,5,1201
"1972",261519710002,261519710002,5,1211
"1973",260639511003,260639511003,5,776
"1974",260639509001,260639509001,19,1236
"1975",260639501002,260639501002,5,488
"1976",260690004001,260690004001,95,1412
"1977",260992520004,260992520004,94,505
"1978",260992506002,260992506002,103,645
"1979",260992502002,260992502002,103,1071
"1980",260992507001,260992507001,103,958
"1981",260992501001,260992501001,103,586
"1982",260992453002,260992453002,110,618
"1983",260992453004,260992453004,110,502
"1984",260992452001,260992452001,28,803
"1985",260992419003,260992419003,110,1643
"1986",260992421001,260992421001,103,1444
"1987",260992410003,260992410003,110,1755
"1988",260992471001,260992471001,110,1034
"1989",260992472004,260992472004,103,1565
"1990",260992475001,260992475001,110,660
"1991",260992474003,260992474003,82,876
"1992",260992682001,260992682001,82,2160
"1993",260992473001,260992473001,110,1769
"1994",260992110001,260992110001,25,1521
"1995",260992110002,260992110002,25,1541
"1996",260992200022,260992200022,82,1041
"1997",260992200013,260992200013,82,5377
"1998",261476516002,261476516002,69,794
"1999",261476502001,261476502001,25,1105
"2000",261476516003,261476516003,69,1463
"2001",261476501003,261476501003,25,1266
"2002",261476406002,261476406002,69,1529
"2003",261476460004,261476460004,82,743
"2004",261476480002,261476480002,25,444
"2005",261476440003,261476440003,56,1078
"2006",261476420005,261476420005,56,1514
"2007",261476551003,261476551003,69,2272
"2008",261476521002,261476521002,69,1155
"2009",261476341002,261476341002,56,1554
"2010",261476332002,261476332002,56,1150
"2011",261476200003,261476200003,56,591
"2012",261476270001,261476270001,61,1078
"2013",261476270002,261476270002,56,649
"2014",261476316001,261476316001,61,1295
"2015",261519705001,261519705001,19,841
"2016",261476260001,261476260001,56,1102
"2017",261476200002,261476200002,56,1276
"2018",260539505004,260539505004,46,326
"2019",260539507003,260539507003,46,1272
"2020",261319703002,261319703002,46,856
"2021",261319702001,261319702001,38,653
"2022",260610009001,260610009001,46,2195
"2023",260610006001,260610006001,46,641
"2024",260610009004,260610009004,46,995
"2025",260610005001,260610005001,46,1503
"2026",260610002004,260610002004,46,792
"2027",260439507002,260439507002,46,1170
"2028",260439504002,260439504002,26,1751
"2029",260439503003,260439503003,46,1129
"2030",260439502003,260439502003,26,1517
"2031",261039900000,261039900000,38,0
"2032",261099603001,261099603001,26,979
"2033",261099601002,261099601002,26,1572
