FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDU18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,GA,610,U6,00,000,0018138,610U600US13027,13027,3,5,13,01705317,027,569730760,56007128,27,State Senate District 27,N,247844,86273,+34.2237309,-084.1286147,LU,13027,247844,227798,160805,10655,990,45174,92,10082,20046,19127,1439,2664,2306,77,11704,88,151,6,295,47,0,179,39,128,4,789,154,83,3,116,30,4,245,49,80,0,9,0,15,0,0,1,0,0,0,0,119,23,5,74,1,5,0,2,4,0,4,1,0,0,0,0,11,0,11,0,0,0,0,0,0,247844,24739,223105,213920,156655,10390,453,45090,85,1247,9185,8797,1371,2483,2237,76,2055,88,151,6,136,47,0,11,39,93,4,357,120,76,2,31,29,4,11,47,21,0,9,0,7,0,0,0,0,0,0,0,29,20,5,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,178599,166271,122380,7431,611,29131,62,6656,12328,11862,673,1926,950,37,7701,70,80,6,189,25,0,115,31,55,4,397,99,22,0,57,21,4,146,27,9,0,0,0,11,0,0,1,0,0,0,0,63,5,0,51,0,0,0,2,0,0,4,1,0,0,0,0,6,0,6,0,0,0,0,0,0,178599,15889,162710,157369,119868,7304,258,29087,62,790,5341,5149,644,1841,921,36,1352,70,80,6,95,25,0,4,31,40,4,184,80,22,0,14,20,4,10,27,0,0,0,0,7,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,86273,82352,3921,1310,1021,349,17,564,91,289,0,0,289
PLST,GA,610,U6,00,000,0018139,610U600US13028,13028,3,5,13,01705317,028,2819617643,84914493,28,State Senate District 28,N,193759,76455,+33.3207916,-084.9346581,LU,13028,193759,181428,138525,32908,660,3912,83,5340,12331,11619,1989,2917,1015,68,4779,233,128,12,306,12,2,64,17,66,11,629,192,64,7,122,26,1,130,21,18,3,2,2,20,5,11,0,0,4,0,1,78,15,5,42,0,5,1,1,6,0,2,1,0,0,0,0,5,0,5,0,0,0,0,0,0,193759,12620,181139,173487,135758,32532,409,3875,77,836,7652,7259,1857,2806,992,68,1006,212,126,6,123,7,2,6,17,31,0,354,187,58,7,34,26,1,6,15,0,3,2,2,5,4,4,0,0,0,0,0,34,15,0,17,0,0,0,0,1,0,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,148139,140273,108649,24363,514,3050,72,3625,7866,7460,753,2261,464,40,3370,166,75,3,204,10,0,46,17,40,11,344,125,28,0,52,5,0,90,16,4,3,0,2,12,1,2,0,0,4,0,0,57,14,4,32,0,5,0,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,148139,8373,139766,135025,106941,24165,331,3020,68,500,4741,4505,706,2205,458,40,741,151,75,3,84,7,0,2,17,16,0,203,125,28,0,19,5,0,6,11,0,3,0,2,2,0,2,0,0,0,0,0,28,14,0,13,0,0,0,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,76455,71537,4918,1214,1002,558,13,420,11,212,0,0,212
PLST,GA,610,U6,00,000,0018140,610U600US13029,13029,3,5,13,01705317,029,3300435386,73925906,29,State Senate District 29,N,190152,79826,+32.8770178,-084.8442238,LU,13029,190152,178307,113823,52947,703,6075,236,4523,11845,11030,2388,2364,1348,79,3740,260,191,41,424,14,2,58,56,40,25,739,258,88,5,65,63,6,85,56,43,3,9,2,36,4,10,0,0,5,0,1,60,8,0,29,1,7,0,3,3,0,2,0,4,0,3,0,16,6,10,0,0,0,0,0,0,190152,11320,178832,171088,111235,52302,456,6001,221,873,7744,7283,2244,2221,1287,72,775,246,166,39,147,14,2,2,51,16,1,430,196,86,4,11,49,6,0,49,2,2,6,2,7,3,3,0,0,4,0,0,25,6,0,8,1,5,0,1,0,0,2,0,0,0,2,0,6,6,0,0,0,0,0,0,0,146692,139345,91244,39659,522,4645,194,3081,7347,6943,982,1791,754,45,2634,191,112,13,281,12,0,41,48,26,13,358,155,23,1,24,26,1,41,38,17,2,7,0,16,0,6,0,0,1,0,0,33,2,0,21,1,2,0,1,2,0,2,0,0,0,2,0,13,5,8,0,0,0,0,0,0,146692,7300,139392,134659,89648,39308,357,4611,184,551,4733,4485,943,1708,739,43,576,183,107,11,108,12,0,1,44,9,1,227,128,21,1,5,24,1,0,34,2,1,4,0,5,0,0,0,0,1,0,0,16,2,0,8,1,0,0,1,0,0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,79826,73875,5951,4490,1957,625,118,1181,33,2533,1074,146,1313
PLST,GA,610,U6,00,000,0018141,610U600US13030,13030,3,5,13,01705317,030,1466768143,9118061,30,State Senate District 30,N,185628,69108,+33.6387391,-085.0352345,LU,13030,185628,172587,120899,41145,797,2004,58,7684,13041,12346,2818,2961,648,60,4789,273,153,14,508,10,2,66,11,23,10,627,227,76,9,127,19,1,100,15,20,9,1,0,6,9,5,1,1,0,0,1,64,12,3,27,4,1,0,9,5,0,0,0,3,0,0,0,4,0,0,3,0,1,0,0,0,185628,15512,170116,161835,117910,40463,451,1974,42,995,8281,7842,2688,2886,620,59,908,261,150,14,222,9,2,4,11,7,1,403,203,73,4,52,19,0,10,8,8,4,1,0,6,8,5,1,1,0,0,0,35,12,0,2,4,0,0,9,5,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,140487,132496,94708,30485,594,1538,46,5125,7991,7619,1064,2277,354,38,3193,199,84,9,320,8,2,41,11,10,9,331,135,28,4,63,10,1,55,8,7,3,0,0,3,8,5,0,1,0,0,0,37,4,3,21,0,1,0,0,5,0,0,0,3,0,0,0,4,0,0,3,0,1,0,0,0,140487,9903,130584,125599,92957,30093,358,1516,39,636,4985,4740,1006,2227,340,38,666,188,81,9,158,7,2,1,11,5,1,231,123,25,1,35,10,0,10,6,4,0,0,0,3,8,5,0,1,0,0,0,13,4,0,1,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,69108,64960,4148,3540,1133,541,10,582,0,2407,2320,0,87
PLST,GA,610,U6,00,000,0018142,610U600US13031,13031,3,5,13,01705317,031,2153262091,11442850,31,State Senate District 31,N,200874,74673,+33.9177250,-085.1040003,LU,13031,200874,187832,142835,34441,853,2090,141,7472,13042,12346,2416,3119,793,62,4848,242,155,24,554,17,6,62,12,20,16,632,246,57,11,119,11,3,105,30,21,5,1,0,14,3,2,2,2,0,0,0,61,15,3,23,2,8,0,1,4,0,0,2,0,0,3,0,3,0,3,0,0,0,0,0,0,200874,15831,185043,176902,139425,33769,449,2066,125,1068,8141,7769,2275,3008,738,51,983,226,155,23,240,15,6,16,12,15,6,340,201,48,10,32,7,3,8,21,0,1,1,0,2,0,2,2,2,0,0,0,29,15,2,2,0,6,0,0,3,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,148856,140990,109597,24376,599,1608,97,4713,7866,7471,786,2347,374,30,3257,189,74,15,311,10,5,44,6,10,13,348,139,25,1,52,8,3,74,16,9,1,0,0,13,3,2,0,2,0,0,0,44,14,2,17,2,2,0,0,3,0,0,2,0,0,2,0,3,0,3,0,0,0,0,0,0,148856,9787,139069,134255,107611,24013,329,1598,84,620,4814,4591,749,2299,353,28,710,181,74,15,145,8,5,7,6,8,3,200,118,25,1,18,4,3,8,16,0,1,0,0,2,0,2,0,2,0,0,0,20,14,1,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,74673,70683,3990,1218,1151,510,70,527,44,67,0,0,67
PLST,GA,610,U6,00,000,0018143,610U600US13032,13032,3,5,13,01705317,032,205192245,3667487,32,State Senate District 32,N,191820,73238,+33.9933979,-084.4519224,LU,13032,191820,175311,130583,17190,558,21432,66,5482,16509,15537,1813,1749,2288,64,8483,208,211,25,452,24,7,73,36,96,8,872,214,86,7,178,49,5,166,31,93,0,10,5,10,3,13,0,0,2,0,0,93,19,2,57,2,5,0,0,6,0,2,0,0,0,0,0,7,5,2,0,0,0,0,0,0,191820,14366,177454,168317,127890,16851,270,21380,50,1876,9137,8656,1712,1634,2238,60,2246,177,198,22,236,23,5,5,36,58,6,446,175,75,7,54,49,5,6,31,15,0,10,4,3,2,10,0,0,0,0,0,31,15,2,10,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,146090,135716,102382,13242,410,15668,46,3968,10374,9826,862,1312,1002,36,5848,166,114,16,321,8,3,54,32,45,7,477,125,33,1,98,24,4,117,23,28,0,5,4,6,3,5,0,0,1,0,0,68,12,2,45,1,4,0,0,2,0,2,0,0,0,0,0,3,2,1,0,0,0,0,0,0,146090,9826,136264,130796,100623,13023,199,15629,37,1285,5468,5198,836,1257,984,32,1573,147,108,16,163,8,2,5,32,30,5,246,102,32,1,31,24,4,6,23,7,0,5,4,1,2,4,0,0,0,0,0,22,10,2,8,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,73238,70624,2614,288,125,0,0,125,0,163,0,0,163
PLST,GA,610,U6,00,000,0018144,610U600US13033,13033,3,5,13,01705317,033,229078112,722859,33,State Senate District 33,N,194620,75716,+33.8891655,-084.6123043,LU,13033,194620,174003,69742,73014,1911,5210,163,23963,20617,19537,2462,1425,756,42,12290,539,326,42,1182,8,4,323,31,92,15,973,298,94,6,232,41,3,190,16,47,1,8,4,15,1,17,0,0,0,0,0,98,18,3,73,0,2,0,1,0,0,1,0,0,0,0,0,8,3,1,0,0,4,0,1,1,194620,45265,149355,141893,62512,71715,399,5139,124,2004,7462,6929,2262,1226,716,40,1257,490,308,41,480,8,2,5,27,62,5,496,229,90,6,69,40,3,9,16,12,0,8,2,5,1,6,0,0,0,0,0,32,12,1,18,0,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,1,149098,135211,58755,54789,1345,4318,114,15890,13887,13203,1260,1174,462,29,8517,371,188,25,832,7,4,240,27,52,15,595,192,49,1,127,12,0,155,4,26,0,6,2,12,1,8,0,0,0,0,0,80,16,3,57,0,2,0,1,0,0,1,0,0,0,0,0,8,3,1,0,0,4,0,1,1,149098,29698,119400,114418,54199,54100,335,4265,81,1438,4982,4650,1171,1036,444,28,970,348,179,25,374,7,2,4,25,32,5,300,159,47,1,45,12,0,9,4,8,0,6,2,4,1,2,0,0,0,0,0,27,11,1,14,0,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,1,75716,71547,4169,3844,2702,1189,85,1428,0,1142,821,0,321
PLST,GA,610,U6,00,000,0018145,610U600US13034,13034,3,5,13,01705317,034,302850432,3906509,34,State Senate District 34,N,193843,76436,+33.5333695,-084.4371015,LU,13034,193843,182291,26386,128603,1353,7711,110,18128,11552,10657,2187,621,272,15,4668,736,395,42,1318,28,5,269,26,57,18,817,403,66,3,152,10,1,105,10,14,2,11,0,13,14,11,0,0,0,0,2,77,34,0,35,3,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,193843,29120,164723,159416,23177,126944,440,7623,77,1155,5307,4785,2022,535,250,12,226,673,386,41,558,19,2,16,26,19,0,478,321,54,2,49,7,1,6,9,1,0,10,0,2,10,4,0,0,0,0,2,43,29,0,7,3,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,143989,136587,22443,95108,913,6247,85,11791,7402,6848,1125,494,120,8,3096,566,184,20,947,21,5,186,23,39,14,506,267,27,2,87,4,1,77,6,3,0,7,0,11,5,7,0,0,0,0,2,47,14,0,28,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,143989,18602,125387,122033,20582,94089,314,6192,63,793,3354,3024,1052,449,112,5,166,531,182,19,437,14,2,15,23,17,0,308,218,24,2,29,3,1,5,6,1,0,6,0,2,5,4,0,0,0,0,2,21,11,0,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,76436,71060,5376,1054,884,511,17,356,0,170,0,0,170
PLST,GA,610,U6,00,000,0018146,610U600US13035,13035,3,5,13,01705317,035,552586631,5595714,35,State Senate District 35,N,207451,80142,+33.6656509,-084.6628530,LU,13035,207451,195800,37095,145371,784,2348,133,10069,11651,10668,2561,877,274,31,4074,852,367,68,1353,15,3,105,21,42,25,875,399,99,3,189,18,0,65,25,30,0,12,0,18,10,6,0,0,0,0,1,102,29,0,56,7,6,0,1,2,0,0,1,0,0,0,0,6,0,2,4,0,0,0,0,0,207451,18492,188959,182475,34662,143651,368,2304,122,1368,6484,5832,2410,812,259,30,345,806,355,66,689,15,0,2,21,17,5,586,353,93,3,55,16,0,6,17,14,0,11,0,7,8,3,0,0,0,0,0,61,28,0,23,7,2,0,1,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,155438,147708,31231,107176,578,1954,97,6672,7730,7118,1352,714,143,23,2840,641,218,44,997,9,3,80,13,22,19,542,257,56,2,106,10,0,47,17,16,0,12,0,11,4,4,0,0,0,0,0,65,23,0,36,1,3,0,0,1,0,0,1,0,0,0,0,5,0,2,3,0,0,0,0,0,155438,12003,143435,139188,29749,106206,296,1929,89,919,4247,3836,1282,678,136,23,266,614,213,44,539,9,0,2,13,13,4,373,228,51,2,43,10,0,1,13,7,0,11,0,2,2,3,0,0,0,0,0,34,22,0,9,1,2,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,80142,75421,4721,1194,1080,474,167,434,5,114,0,0,114
PLST,GA,610,U6,00,000,0018147,610U600US13036,13036,3,5,13,01705317,036,132896539,238677,36,State Senate District 36,N,194797,96562,+33.7064875,-084.3977624,LU,13036,194797,183155,65221,104608,730,5739,91,6766,11642,10632,2142,875,1409,23,4024,649,295,53,877,15,1,102,30,130,7,869,349,95,6,140,29,1,114,17,57,2,13,2,17,3,19,5,0,0,0,0,121,41,0,57,2,10,0,2,4,0,1,0,0,0,4,0,20,10,6,0,0,0,4,0,0,194797,14785,180012,172892,62285,103460,338,5667,65,1077,7120,6511,1989,788,1380,22,810,620,277,52,405,15,1,6,26,117,3,529,308,86,6,47,23,1,1,16,10,1,10,2,3,3,9,3,0,0,0,0,71,39,0,19,2,6,0,2,0,0,0,0,0,0,3,0,9,2,3,0,0,0,4,0,0,160571,151907,58180,82898,560,5237,83,4949,8664,7968,1502,753,896,19,3138,498,189,39,708,10,1,67,27,118,3,591,256,43,6,98,17,0,90,11,31,1,10,2,12,2,8,4,0,0,0,0,93,32,0,44,2,6,0,2,3,0,1,0,0,0,3,0,12,3,5,0,0,0,4,0,0,160571,11253,149318,144069,55677,82032,272,5182,63,843,5249,4814,1426,682,882,18,627,479,178,38,333,10,1,5,24,109,2,369,237,36,6,32,14,0,1,11,8,1,8,2,3,2,5,3,0,0,0,0,58,31,0,15,2,5,0,2,0,0,0,0,0,0,3,0,8,2,2,0,0,0,4,0,0,96562,85735,10827,19066,5873,4913,46,914,0,13193,11352,0,1841
PLST,GA,610,U6,00,000,0018148,610U600US13037,13037,3,5,13,01705317,037,281277202,6194186,37,State Senate District 37,N,192450,72737,+33.9927433,-084.6566242,LU,13037,192450,175026,118729,39414,680,8637,76,7490,17424,16171,2588,2102,1536,48,8078,361,303,33,836,28,6,113,37,93,9,1131,381,114,12,234,39,1,204,24,55,5,7,5,21,6,22,0,0,1,0,0,104,32,1,55,1,11,0,1,2,0,1,0,0,0,0,0,15,11,4,0,0,0,0,3,3,192450,18959,173491,164278,115121,38674,297,8561,64,1561,9213,8523,2405,1981,1493,44,1452,323,286,29,370,26,3,16,37,56,2,628,339,104,11,49,39,1,7,23,15,3,7,5,9,6,10,0,0,0,0,0,45,25,1,12,1,5,0,1,0,0,0,0,0,0,0,0,14,11,3,0,0,0,0,3,3,149015,137837,95572,29649,483,6740,65,5328,11178,10477,1177,1583,782,32,5715,267,174,20,520,19,2,86,30,61,9,622,217,57,7,100,21,0,135,12,33,3,3,3,14,2,14,0,0,1,0,0,66,20,0,33,0,11,0,1,0,0,1,0,0,0,0,0,10,7,3,0,0,0,0,3,3,149015,12971,136044,130450,93201,29204,234,6698,55,1058,5594,5206,1059,1511,768,28,1058,246,165,19,251,18,1,11,30,39,2,345,189,52,6,31,21,0,5,11,9,3,3,3,5,2,5,0,0,0,0,0,30,18,0,6,0,5,0,1,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,3,3,72737,69113,3624,4060,477,26,118,333,0,3583,3543,0,40
PLST,GA,610,U6,00,000,0018149,610U600US13038,13038,3,5,13,01705317,038,258422171,2725927,38,State Senate District 38,N,194347,86038,+33.7705844,-084.5284325,LU,13038,194347,181998,45139,120587,889,4230,90,11063,12349,11384,2225,708,803,29,5280,729,319,39,1034,7,1,142,18,37,13,829,336,76,8,138,34,6,115,20,36,2,5,4,28,12,9,0,0,0,0,0,124,40,11,61,3,4,0,0,1,0,2,1,1,0,0,0,12,7,4,1,0,0,0,0,0,194347,20997,173350,167189,42283,119320,317,4178,67,1024,6161,5578,2106,614,767,27,502,680,305,31,486,7,1,8,17,19,8,521,291,65,6,50,33,6,2,19,13,0,2,4,15,10,5,0,0,0,0,0,56,33,3,14,3,2,0,0,0,0,0,0,1,0,0,0,6,5,0,1,0,0,0,0,0,149483,141052,37120,92289,651,3606,77,7309,8431,7798,1302,589,481,27,3690,585,213,14,756,1,0,90,17,24,9,546,239,35,6,67,18,5,89,12,22,2,5,3,24,12,7,0,0,0,0,0,78,25,6,36,3,3,0,0,1,0,2,1,1,0,0,0,9,6,3,0,0,0,0,0,0,149483,13889,135594,131360,35249,91485,265,3574,61,726,4234,3851,1262,523,458,26,377,553,205,11,393,1,0,7,16,15,4,336,213,27,4,17,17,5,1,12,10,0,2,3,11,10,4,0,0,0,0,0,42,24,3,9,3,2,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,86038,78511,7527,3317,2866,2563,21,282,0,451,0,0,451
PLST,GA,610,U6,00,000,0018150,610U600US13039,13039,3,5,13,01705317,039,149059147,907501,39,State Senate District 39,N,205632,108905,+33.6811117,-084.4674182,LU,13039,205632,194643,56632,121551,576,10218,87,5579,10989,10039,2092,631,1172,40,3820,772,356,63,927,19,3,68,25,45,6,827,267,98,15,147,31,6,102,20,54,4,19,2,30,12,18,1,0,0,0,1,117,34,9,58,2,9,0,0,2,0,0,1,2,0,0,0,6,3,3,0,0,0,0,0,0,205632,12626,193006,186368,54373,120300,323,10158,71,1143,6638,6058,1985,597,1136,38,613,737,338,56,462,18,3,16,25,32,2,515,232,88,15,62,25,5,8,18,10,0,14,2,14,11,10,0,0,0,0,1,63,28,4,21,2,6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,170381,161726,52178,95320,432,9569,81,4146,8655,7964,1492,549,893,31,3229,617,262,48,730,12,3,47,20,28,3,600,201,74,8,99,21,6,86,13,32,3,13,2,22,7,12,1,0,0,0,0,85,21,9,44,2,6,0,0,0,0,0,1,2,0,0,0,6,3,3,0,0,0,0,0,0,170381,9809,160572,155431,50264,94487,258,9518,67,837,5141,4716,1433,528,874,29,524,592,248,47,376,12,3,10,20,18,2,379,176,66,8,46,18,5,7,13,4,0,9,2,11,6,8,0,0,0,0,0,44,15,4,16,2,5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,108905,94975,13930,8531,491,14,55,422,0,8040,7062,0,978
PLST,GA,610,U6,00,000,0018151,610U600US13040,13040,3,5,13,01705317,040,153978573,2002270,40,State Senate District 40,N,195569,85374,+33.9243097,-084.2871203,LU,13040,195569,176262,98135,30971,2318,21298,104,23436,19307,18305,1586,1231,1872,64,11609,287,273,34,793,43,2,365,31,98,17,853,221,87,0,164,27,5,213,15,50,5,16,1,24,8,15,2,0,0,0,0,134,20,1,90,1,14,0,2,3,0,1,1,0,0,1,0,14,6,7,1,0,0,0,1,1,195569,42419,153150,146221,93274,30212,245,21173,67,1250,6929,6450,1449,1084,1820,60,1143,250,263,27,226,38,2,7,27,52,2,424,183,78,0,52,20,1,20,14,11,1,13,1,8,8,12,2,0,0,0,0,45,17,1,16,1,8,0,1,0,0,0,0,0,0,1,0,10,4,6,0,0,0,0,0,0,151062,138108,79090,24783,1579,16848,82,15726,12954,12317,908,956,910,43,8197,214,152,29,551,17,2,246,27,49,16,534,139,36,0,111,23,3,154,5,13,2,14,1,15,3,13,2,0,0,0,0,94,11,1,69,0,7,0,2,3,0,0,0,0,0,1,0,8,6,1,1,0,0,0,1,1,151062,28522,122540,118194,76038,24293,171,16764,53,875,4346,4046,841,859,888,42,818,186,149,24,159,15,2,6,23,32,2,267,118,31,0,40,17,1,16,5,6,0,11,1,5,3,11,2,0,0,0,0,29,9,1,10,0,7,0,1,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,85374,79954,5420,1225,285,0,0,285,0,940,637,0,303
PLST,GA,610,U6,00,000,0018152,610U600US13041,13041,3,5,13,01705317,041,167855903,2958587,41,State Senate District 41,N,196140,75070,+33.8354170,-084.1784710,LU,13041,196140,180980,40727,94341,1437,25814,84,18577,15160,14076,1897,660,1162,53,7397,545,348,45,1314,34,3,296,66,240,16,979,335,67,7,220,23,3,191,16,39,3,8,2,31,11,16,5,1,0,0,1,94,27,0,40,2,13,0,3,4,1,1,2,1,0,0,0,10,5,5,0,0,0,0,1,1,196140,32994,163146,156804,36366,93000,392,25712,62,1272,6342,5790,1754,566,1137,51,459,521,328,39,607,26,1,8,65,218,10,513,286,59,7,63,16,1,4,15,9,2,8,2,13,11,10,5,1,0,0,1,32,20,0,5,2,1,0,3,0,0,0,0,1,0,0,0,7,3,4,0,0,0,0,0,0,146663,136460,34351,69867,1002,18742,64,12434,10203,9497,1018,553,643,27,5239,425,167,29,948,26,3,214,54,137,14,638,229,42,1,146,17,3,122,11,18,2,7,2,20,7,9,1,0,0,0,1,61,19,0,31,2,1,0,3,4,0,0,0,1,0,0,0,6,4,2,0,0,0,0,1,1,146663,22137,124526,120394,31519,69031,298,18677,49,820,4132,3749,944,497,631,27,360,410,161,29,467,22,1,8,53,129,10,352,207,37,1,42,13,1,1,11,4,1,7,2,11,7,5,1,0,0,0,1,27,16,0,4,2,1,0,3,0,0,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,75070,69625,5445,2162,1942,1361,78,503,0,220,0,0,220
PLST,GA,610,U6,00,000,0018153,610U600US13042,13042,3,5,13,01705317,042,114950043,454830,42,State Senate District 42,N,188406,88962,+33.7971933,-084.3009209,LU,13042,188406,172635,102571,41330,1026,13977,56,13675,15771,14787,1852,1119,2398,49,7895,310,256,24,558,27,5,166,26,88,14,868,207,103,1,198,19,4,168,32,70,3,19,2,17,8,14,2,0,1,0,0,108,24,2,66,0,10,0,1,2,0,0,2,1,0,0,0,8,2,6,0,0,0,0,0,0,188406,25401,163005,154998,99068,40604,243,13873,51,1159,8007,7485,1733,1040,2356,48,1367,268,237,20,286,20,3,2,26,71,8,475,178,96,1,81,15,2,11,31,15,0,13,2,5,8,14,2,0,1,0,0,43,22,0,14,0,6,0,0,0,0,0,0,1,0,0,0,4,1,3,0,0,0,0,0,0,151516,140980,84766,34396,710,11902,48,9158,10536,9913,1111,934,1198,35,5544,255,161,18,417,24,5,120,21,56,14,550,157,53,1,93,11,4,125,30,31,0,9,2,14,4,13,2,0,1,0,0,68,19,0,42,0,3,0,1,2,0,0,0,1,0,0,0,5,2,3,0,0,0,0,0,0,151516,17395,134121,128979,82267,33852,183,11824,46,807,5142,4799,1045,874,1182,35,952,220,155,14,224,19,3,1,21,46,8,312,135,48,1,39,7,2,11,30,7,0,7,2,3,4,13,2,0,1,0,0,30,18,0,8,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,88962,81893,7069,6170,950,0,18,914,18,5220,4708,0,512
